OBJECTID,AS_,source,edite_par,Province,ZS,Annee,Source_geo,Territoire,ANTENNE,Groupement,Code_DSNIS,Code_DHIS2,Sce_Sem,Fiabilite,POP_2018,AS1,Shape_Leng,Shape_Area,PCODE
"573",Bwalanda,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.18260458442,0.00189390399,CD6111ZS04AS04
"574",Kiyeye,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.18109146763,0.00188964889,CD6111ZS04AS16
"575",Kirumba,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.17012925171,0.00195038989,CD6111ZS01AS07
"576",Buhondwa,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.21361395859,0.00236037553,CD6111ZS04AS02
"577",Singa,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.15287049217,0.00115752275,CD6111ZS04AS21
"578",CBCA Bambo,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.24877650448,0.00304007306,CD6111ZS01AS02
"579",CBCE Bambo,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.18533020816,0.00127459831,CD6111ZS01AS03
"580",Faraja,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.19649792167,0.00221229324,CD6111ZS01AS04
"581",Kishishe,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.37197176588,0.00467746472,CD6111ZS01AS08
"582",Katsiru,,MSF & OCHA,Nord-Kivu,Birambizo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.17777041748,0.00157744045,CD6111ZS03AS05
"583",Katuunda,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.66814175593,0.01477317060,
"584",Kabingu,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.28802097627,0.00287723133,CD6103ZS02AS10
"585",Ufamandu,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.70295827307,0.01288674703,
"586",Bishange,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.11600961864,0.00081529869,CD6103ZS02AS01
"587",Bitonga,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.32834502547,0.00505904693,CD6103ZS02AS03
"588",Ruhegeri,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.22259939834,0.00176169515,
"589",Ngungu,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.37287888782,0.00511058073,
"590",Mumba,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.23981328322,0.00279686809,CD6103ZS02AS08
"591",Rubaya,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.10684861032,0.00074194644,CD6103ZS02AS24
"592",Mutumbala,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.16225942258,0.00141744433,CD6103ZS02AS20
"593",Kabase,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.18055192015,0.00181540126,CD6103ZS02AS09
"594",Karuba,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.29213441629,0.00306268795,CD6103ZS02AS11
"595",Butale-Monkolo,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.26398223729,0.00317146065,
"596",Tambi,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.33208100846,0.00415474606,CD6103ZS04AS22
"597",Kibarizo,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.20509582262,0.00248423844,CD6103ZS04AS13
"598",Kirumbu,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.19788897984,0.00205982059,CD6103ZS04AS15
"599",Katuna,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.24625375645,0.00272393818,CD6103ZS04AS11
"600",Kalembe,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.30992557006,0.00405497337,CD6103ZS04AS08
"601",Kashuga,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.23716779192,0.00250428377,CD6103ZS04AS10
"602",Bweryu,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.19016531922,0.00173094889,CD6103ZS04AS06
"603",Luhanga,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.40491942391,0.00459968835,CD6103ZS04AS17
"604",Bibwe,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.26202975495,0.00360577827,CD6103ZS04AS01
"605",Rugarama,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.32242634102,0.00378588263,CD6103ZS04AS24
"606",Katuna,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.14169753743,0.00107359601,CD6103ZS04AS12
"607",Bukama,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.29382554561,0.00337312529,CD6103ZS04AS02
"608",Kivuye,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.38132401774,0.00685814474,CD6103ZS04AS16
"609",Vuhoyo,,MSF & OCHA,Nord-Kivu,Kayna,2018-12-29,,Lubero,,,,,DSNIS,Basse,,,0.24913893204,0.00272665732,CD6105ZS03AS21
"610",Katala,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.24968025988,0.00237677255,
"611",Kauli,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.27688213183,0.00328417060,
"612",Bukununu,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.37133578431,0.00455339156,CD6105ZS04AS02
"613",Mubana,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.31469279413,0.00316969401,CD6105ZS04AS17
"614",Kisima,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.33399162521,0.00296915581,CD6105ZS04AS10
"615",Vikendo,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.32941741530,0.00393975020,CD6105ZS04AS18
"616",Kipese,,OMS-DSNIS,Nord-Kivu,Lubero,2018-12-29,,Lubero,,,,,,Haute,,,0.29079005521,0.00254285227,CD6105ZS04AS14
"617",Burusi,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.28210746559,0.00391936487,CD6107ZS03AS01
"618",Kasongwere,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.18586907245,0.00116439909,CD6107ZS03AS07
"619",Ngitse,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.20272667953,0.00173267107,CD6107ZS03AS02
"620",Kyondo,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.12005473319,0.00074637309,CD6107ZS03AS15
"621",Kalengehya,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.12421156677,0.00085237996,CD6107ZS03AS03
"622",Vayana,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.19137755528,0.00167319548,CD6107ZS03AS19
"623",Kasisi,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.20192940621,0.00169949048,CD6107ZS03AS06
"624",Katiri,,OMS-DSNIS,Nord-Kivu,Kyondo,2018-12-29,,Oicha,,,,,,Moyenne,,,0.13793698049,0.00098855793,CD6107ZS03AS08
"625",Ngeleza,,MSF & OCHA,Nord-Kivu,Musienene,2018-12-29,,Lubero,,,,,,Moyenne,,,0.24629628068,0.00212427734,CD6105ZS07AS12
"626",Miringate,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.34117004997,0.00509506101,CD6105ZS06AS15
"627",Vusitoro,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.24389606901,0.00236771400,CD6105ZS06AS04
"628",Masereka,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.22657575093,0.00265607860,CD6105ZS06AS13
"629",Mihake,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.11549772304,0.00069518370,CD6105ZS06AS14
"630",Kaniyi,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.20574457863,0.00188316759,CD6105ZS06AS03
"631",Kihindo,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.12133722053,0.00050851655,CD6103ZS02AS16
"632",Muliki,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.18196940023,0.00163151731,CD6111ZS04AS18
"633",Butare,,MSF & OCHA,Nord-Kivu,Bambo,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.16984770372,0.00150321379,CD6111ZS01AS01
"634",Kanyangoy,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.26369897338,0.00248338649,
"635",JTN,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.24995244142,0.00274670932,
"636",Nyarubande,,MSF & OCHA,Nord-Kivu,Kibirizi,2018-12-29,,Rutshuru,,,,,DSNIS,Basse,,,0.35671753122,0.00578986001,
"637",Luoto,,OMS-DSNIS,Nord-Kivu,Masereka,2018-12-29,,Lubero,,,,,,Moyenne,,,0.12300956010,0.00100506226,CD6105ZS06AS11
"638",Nyamitaba,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.17636516457,0.00137820409,
"639",Kanyatsi,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.19033151448,0.00178075242,
"640",Nyakariba,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.13122530497,0.00079485792,
"641",Muheto,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.27174539505,0.00343057089,
"642",Kalonge,,MSF & OCHA,Nord-Kivu,Kirotshe,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.36736217831,0.00450390251,
"643",Kahanga,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.25984339525,0.00301904834,CD6103ZS03AS06
"644",Buguri,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.19573381956,0.00247586884,CD6103ZS03AS03
"645",Kitsuli,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.37922494177,0.00611305634,
"646",Bihambwe,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.23541051166,0.00300828180,
"647",Kaniro,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.21307784810,0.00218060030,
"648",Kibabi,,MSF & OCHA,Nord-Kivu,Katoyi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.31584136161,0.00517582745,
"649",Bukumbirire,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.26088324474,0.00377950620,CD6103ZS03AS05
"650",Katoyi,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.70927476179,0.01750236809,CD6103ZS03AS11
"651",Luke,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.28307148086,0.00382652907,CD6103ZS03AS18
"652",Mianja,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.33717348356,0.00460980454,CD6103ZS03AS25
"653",Masisi,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.43352487526,0.00659258603,CD6103ZS03AS23
"654",Loashi,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.33373268613,0.00468933185,CD6103ZS03AS17
"655",Buabo,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.34315336480,0.00535257940,CD6103ZS03AS02
"656",Maya,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.50570478975,0.00805042687,CD6103ZS03AS22
"657",Langira,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.27984019576,0.00417327389,
"658",Ngomashi,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.57703860732,0.01416545059,CD6103ZS03AS28
"659",Kimua,,MSF & OCHA,Nord-Kivu,Kibua,2018-12-29,,Walikale,,,,,DSNIS,Basse,,,0.40936599758,0.00662870766,CD6104ZS02AS05
"660",Kimo,,MSF & OCHA,Nord-Kivu,Kibua,2018-12-29,,Walikale,,,,,DSNIS,Basse,,,0.24977937573,0.00258857230,
"661",Mbitsi,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.36995194242,0.00532326138,CD6103ZS03AS24
"662",Muhanga,,MSF & OCHA,Nord-Kivu,Kibua,2018-12-29,,Walikale,,,,,DSNIS,Basse,,,0.29538775315,0.00376799832,
"663",Ngenge,,MSF & OCHA,Nord-Kivu,Kibua,2018-12-29,,Walikale,,,,,DSNIS,Basse,,,0.20630549676,0.00231084301,CD6104ZS02AS12
"664",Nyabiondo,,MSF & OCHA,Nord-Kivu,Masisi,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.33322720548,0.00564916971,CD6103ZS03AS29
"665",Kamonyi,,OMS-DSNIS,Nord-Kivu,Mweso,2018-12-29,,Masisi,,,,,DSNIS,Basse,,,0.47882729751,0.00862587794,CD6103ZS04AS09
"666",Mandelya,,MSF & OCHA,Nord-Kivu,Biena,2018-12-29,,Lubero,,,,,DSNIS,Basse,,,0.28250410345,0.00235179775,CD6105ZS02AS09
"667",Kaseke,,MSF & OCHA,Nord-Kivu,Pinga,2018-12-29,,Walikale,,,,,DSNIS,Basse,,,0.75712556655,0.01372589832,CD6104ZS03AS08
"1257",Rombe I,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.02621859576,0.00002118443,
"1258",Saint-Paul,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.13825813623,0.00037232889,
"1259",Kabindula,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.12827730189,0.00032074443,
"1260",Kalundu CEPAC,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.12650786348,0.00055518374,
"1261",Kala SOS,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.41853693649,0.00441397877,
"1262",Kavimvira,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.34272766966,0.00449563168,
"1263",Kiyaya,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.28228230485,0.00205076349,
"1264",Kasenga CEPAC,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.26454304728,0.00156831901,
"1265",Mitumba,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.24633931504,0.00101602705,
"1266",Kirungu,OCHA,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.21008402701,0.00280762049,
"1267",Kitumba,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.46009405027,0.00998538267,CD6210ZS03AS14
"1268",Rugezi,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.31929688655,0.00547141754,CD6210ZS03AS18
"1269",Kabingo,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.48028222918,0.00797031622,CD6210ZS03AS05
"1270",Kihunga,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.24978457465,0.00318047598,CD6210ZS03AS10
"1271",Bigaragara,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.27078701548,0.00420753423,CD6210ZS03AS01
"1272",Muliza,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.36328238184,0.00681400073,CD6210ZS03AS16
"1273",Kekenge,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.38573104247,0.00687178682,CD6210ZS03AS07
"1274",Kalonge,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.44356670348,0.00832650829,"CD6210ZS03AS09
"
"1275",Kalingi,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.31334567780,0.00499435507,CD6210ZS03AS08
"1276",Nondjwa,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.41295027975,0.00498721420,CD6210ZS03AS17
"1277",Kahwela,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.27174687630,0.00388270753,CD6210ZS03AS06
"1278",Ilundu,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.35734362513,0.00681844344,CD6210ZS03AS03
"1279",Ibumba,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.33352295707,0.00604758709,CD6210ZS03AS02
"1280",Minembwe,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.40642951363,0.00885803213,CD6210ZS03AS15
"1281",Kinyokwe,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.27379242215,0.00428943335,CD6210ZS03AS11
"1282",Kisombe,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.43037788901,0.00850002431,CD6210ZS03AS13
"1283",Irumba,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.39907410551,0.00781230996,CD6210ZS03AS04
"1284",Kisanya,OMS,MSF & OCHA,Sud-Kivu,Minembwe,2017-10-30,,Fizi,,,,,,,,,0.40125460086,0.00464386188,CD6210ZS03AS12
"1285",Mikenge,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,1.43485804272,0.04430732811,CD6212ZS01AS03
"1286",Lugabano,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.52239687001,0.01277357107,CD6212ZS01AS11
"1287",Bakura,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.32679352638,0.00675945203,CD6212ZS01AS02
"1288",Malingi,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.47170045936,0.01135737608,CD6212ZS01AS13
"1289",Ngomiano,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.45117553343,0.01168564354,CD6212ZS01AS16
"1290",Ngena,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.42695620635,0.01092850069,CD6212ZS01AS15
"1291",Kalonge,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.51505394657,0.01533284268,CD6212ZS01AS09
"1292",Kitibingi,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.64727990229,0.01735039939,CD6212ZS01AS07
"1293",Malanda,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.37550463183,0.00488670106,CD6212ZS01AS12
"1294",Tulambo,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.54927363411,0.00890813487,CD6212ZS01AS18
"1295",Kipupu,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.97055742846,0.02507220216,CD6212ZS01AS06
"1296",Lubumba,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.56100818277,0.01223567418,CD6212ZS01AS10
"1297",Kitopo,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,1.20421395047,0.03876546657,CD6212ZS01AS08
"1298",Kabara,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.53883015567,0.00914564840,CD6212ZS01AS04
"1299",Tchakira,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.39967874419,0.00732532024,CD6212ZS01AS17
"1300",Aleba,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.36935700565,0.00880942779,CD6212ZS01AS01
"1301",Mikalati,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.42697796293,0.00952697652,CD6212ZS01AS14
"1302",Kanogo,OMS,MSF & OCHA,Sud-Kivu,Itombwe,2017-10-30,,Mwenga,,,,,,,,,0.55459405983,0.01442147266,CD6212ZS01AS05
"1303",Kanono,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.52456193377,0.01389459509,CD6208ZS01AS08
"1304",Mukumba,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.44165672771,0.01195986145,CD6208ZS01AS19
"1305",Muramvya,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.42608528967,0.00717704655,CD6208ZS01AS20
"1306",Kinyonyi,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.33405375152,0.00586428409,CD6208ZS01AS11
"1307",Masatha,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.29828711405,0.00335808836,CD6208ZS01AS17
"1308",Masango,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.50439923063,0.01250806875,CD6208ZS01AS16
"1309",Kahololo,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.69158635902,0.01728728011,CD6208ZS01AS07
"1310",Kitembe,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.39765215435,0.00657652707,CD6208ZS01AS13
"1311",Kirumba,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.36994907489,0.00337706920,CD6208ZS01AS12
"1312",Mugogo,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.26640922181,0.00377370893,CD6208ZS01AS18
"1313",Katanga,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.37557403779,0.00665521302,CD6208ZS01AS09
"1314",Bibangwa,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.33608677301,0.00534202498,CD6208ZS01AS01
"1315",Bijojo,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.27281612062,0.00357358289,CD6208ZS01AS02
"1316",Bijombo,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.32823245412,0.00487217999,CD6208ZS01AS03
"1317",Magunda,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.28199603240,0.00515123590,CD6208ZS01AS15
"1318",Kagogo,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.45126187898,0.00682765144,CD6208ZS01AS06
"1319",Chanzovu,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.29014797939,0.00362049870,CD6208ZS01AS04
"1320",Kitoga,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.28534932827,0.00361914828,CD6208ZS01AS14
"1321",Rubuga,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.24851391679,0.00235258429,CD6208ZS01AS22
"1322",Ishenge,OMS,MSF & OCHA,Sud-Kivu,Hauts-Plateaux,2017-10-30,,Uvira,,,,,,,,,0.21563479057,0.00237500309,CD6208ZS01AS05
